coin_id,year,week,date,price,market_cap,volume,ret
balancer,2022,25,2022-06-20,4.592482664206675,158209197.55341372,11780559.919632014,0.15755236280813545
balancer,2022,26,2022-06-27,4.232982070534752,143565079.88829207,28112162.065784205,-0.07828022879080909
balancer,2022,27,2022-07-04,5.048434208657945,175022532.8160653,24308499.481105004,0.19264247391914346
balancer,2022,28,2022-07-11,4.629581995039116,161372389.09270492,22634125.632332146,-0.0829667568808774
balancer,2022,29,2022-07-18,5.549889174436321,195207045.86393458,27799165.746539053,0.19878839609782717
balancer,2022,30,2022-07-25,6.003572720989866,211383529.09049436,24638898.975533962,0.08174641552182416
balancer,2022,31,2022-08-01,5.9095142359086354,207535514.60229325,30154139.277605176,-0.01566708515953852
balancer,2022,32,2022-08-08,6.115285355268002,217182416.07930133,24580186.1985976,0.03482031029031396
balancer,2022,33,2022-08-15,6.1810873233266355,220429005.5763423,51178080.51620682,0.010760244900419602
balancer,2022,34,2022-08-22,6.655110876212533,237964977.93654832,35073991.58611609,0.07668934737372068
balancer,2022,35,2022-08-29,7.860172940161746,281987093.2357129,33633810.72190698,0.1810731761444404
balancer,2022,36,2022-09-05,7.300989254210055,262654223.1922009,18967148.59990543,-0.07114139729604785
balancer,2022,37,2022-09-12,6.007866537887509,217545209.1170403,17126773.43775522,-0.17711609636692427
balancer,2022,38,2022-09-19,5.4717694160927595,198434134.64283472,11078034.263455445,-0.08923252845481022
balancer,2022,39,2022-09-26,5.42187158213538,198119324.83101472,7940410.365557253,-0.00911914047595408
balancer,2022,40,2022-10-03,5.306520744395193,194532592.85776326,5612052.538283279,-0.02127509587653431
balancer,2022,41,2022-10-10,5.076019133692205,186879535.0573619,5602861.73903462,-0.04343742761138669
balancer,2022,42,2022-10-17,6.213661171194428,229641800.76172248,17922809.367979217,0.2241209119861456
balancer,2022,43,2022-10-24,6.740276781668548,251252170.86410958,11390709.390378905,0.08475125951756568
balancer,2022,44,2022-10-31,6.796113423510166,253053115.21630594,13571304.2722937,0.008284028037761848
balancer,2022,45,2022-11-07,5.436439788155829,203305392.91980052,16148039.645991934,-0.2000663541974953
balancer,2022,46,2022-11-14,5.294916229160992,199049653.93906966,9124819.018859718,-0.02603239702997695
balancer,2022,47,2022-11-21,5.966445427283945,225042022.98228598,11455656.238670278,0.1268252733489157
balancer,2022,48,2022-11-28,5.963015035911662,226691195.41367835,8139715.922220411,-0.0005749472469147587
balancer,2022,49,2022-12-05,5.733419973532853,218241523.7644066,15899427.965994759,-0.038503183539886354
balancer,2022,50,2022-12-12,5.546462515423117,211887232.7630565,4200148.899745799,-0.03260836620599694
balancer,2022,51,2022-12-19,5.23375689236365,200254161.97911602,4874616.931992472,-0.056379290798400206
balancer,2022,52,2022-12-26,4.861680308411554,186867928.98458692,3534649.971968008,-0.07109168262954235
balancer,2023,1,2023-01-02,5.0816082138539045,196057556.41475827,3449452.059421283,0.045237015083414045
balancer,2023,2,2023-01-09,5.711131710055191,220847152.19371024,5335065.918740807,0.12388272958254176
balancer,2023,3,2023-01-16,6.484653719043724,251382691.87904558,7727720.819214038,0.13544110839304357
balancer,2023,4,2023-01-23,6.354714129584476,248024148.8777214,8335246.271385638,-0.020038015149158928
balancer,2023,5,2023-01-30,6.5690023912583575,257428400.65624073,9478511.451897088,0.03372114894614353
balancer,2023,6,2023-02-06,5.938192308425707,233302525.1615486,7970048.218674419,-0.09602829246524491
balancer,2023,7,2023-02-13,6.765433446240201,266674963.75119013,19933924.459587004,0.13930857992603585
balancer,2023,8,2023-02-20,6.644396762677356,263059939.69229785,9025361.91939521,-0.017890455138555694
balancer,2023,9,2023-02-27,6.111691066301702,242694543.82906678,14327846.514952268,-0.08017367345790483
balancer,2023,10,2023-03-06,5.310703862828385,211762921.4121104,6507604.488081898,-0.13105819564240662
balancer,2023,11,2023-03-13,6.30332719969916,251820163.74806997,7541849.691765766,0.1869099393431668
balancer,2023,12,2023-03-20,6.079034627675201,245518363.64620736,6332388.92203288,-0.03558320311131302
balancer,2023,13,2023-03-27,6.413710394930569,259026473.34072226,8872746.431173215,0.05505409785490212
balancer,2023,14,2023-04-03,6.4337715134974856,260231543.74489412,4830302.38730899,0.0031278491437300993
balancer,2023,15,2023-04-10,6.4848650601058155,262957807.09314615,6394047.616536115,0.00794146116335348
balancer,2023,16,2023-04-17,5.466840246637483,222328442.03951722,6308019.661936526,-0.15698473353456655
balancer,2023,17,2023-04-24,5.457191896683457,222332724.3015429,5485393.3784810575,-0.0017648860253344223
balancer,2023,18,2023-05-01,5.586741403113359,227944630.70674777,4805126.768281844,0.023739225023154065
balancer,2023,19,2023-05-08,5.071911118445749,207747424.0917311,7343277.24125724,-0.09215215946467592
balancer,2023,20,2023-05-15,5.054292758828534,207891611.42828634,2767976.771001744,-0.003473712217302194
