coin_id,year,week,date,price,market_cap,volume,ret
index-cooperative,2023,3,2023-01-16,1.5052264333416077,10205251.941314647,209431.99603033942,-0.05255071550465684
index-cooperative,2023,4,2023-01-23,1.6031338744656878,10643151.560971832,140457.6613410011,0.06504499187323276
index-cooperative,2023,5,2023-01-30,1.5474079675714043,10373519.580338288,145033.7525353729,-0.034760607196860915
index-cooperative,2023,6,2023-02-06,1.5298223853901747,10292804.334616307,131773.28567816838,-0.011364541575179743
index-cooperative,2023,7,2023-02-13,1.8651451152822913,12549036.758985123,289679.4942281295,0.2191906283333631
index-cooperative,2023,8,2023-02-20,2.0236151716392023,13614566.147424312,281797.4613062793,0.0849639285750301
index-cooperative,2023,9,2023-02-27,1.749222373964551,11786217.596790152,126476.31473812317,-0.1355953451625801
index-cooperative,2023,10,2023-03-06,1.7037308230554535,11461252.679358266,81886.57621551688,-0.026006728238898713
index-cooperative,2023,11,2023-03-13,1.8990267784148458,12793093.889062796,80941.63456648329,0.11462841002615098
index-cooperative,2023,12,2023-03-20,1.7883487267313176,12098415.295103002,59271.986832344985,-0.05828145918822336
index-cooperative,2023,13,2023-03-27,1.664774416789719,11211736.856634883,63914.896003232905,-0.06909967172200449
index-cooperative,2023,14,2023-04-03,1.7044428504568394,11481300.262758022,54892.68113714331,0.023828113447115218
index-cooperative,2023,15,2023-04-10,1.6127291480207266,10812495.332575446,56346.88734179117,-0.05380861107283874
index-cooperative,2023,16,2023-04-17,1.4822964293081347,9963184.04443305,35685.63166341114,-0.08087701451460072
index-cooperative,2023,17,2023-04-24,1.4168699567268004,9525799.583391888,35892.84774166858,-0.044138588805663015
index-cooperative,2023,18,2023-05-01,1.5702207905668555,10557216.788688006,182352.7663498391,0.10823211623056816
index-cooperative,2023,19,2023-05-08,1.4091937027230297,9469732.334019026,48012.240322941,-0.10255060231733049
index-cooperative,2023,20,2023-05-15,1.4968685130992037,10075615.247998599,54097.13258199184,0.0622162944716238
index-cooperative,2023,21,2023-05-22,1.4498033037319782,9803087.342549313,60739.47438539328,-0.03144244731942347
index-cooperative,2023,22,2023-05-29,1.3993476292937557,9413627.715748427,32698.334263222467,-0.034801737800116195
index-cooperative,2023,23,2023-06-05,1.218807510977157,8203096.942006428,33577.37361140554,-0.12901734675301268
index-cooperative,2023,24,2023-06-12,1.0890666554238626,7324590.609774677,51543.18335789166,-0.10644901215720026
index-cooperative,2023,25,2023-06-19,1.1795425987494783,8009910.984135515,62755.4157210214,0.08307658936670204
index-cooperative,2023,26,2023-06-26,1.223536306475709,8227500.452282146,19079.66586299232,0.03729726062701899
index-cooperative,2023,27,2023-07-03,1.187368342492846,7943679.860728895,29467.905539428495,-0.0295601886036726
index-cooperative,2023,28,2023-07-10,1.1732260304045983,7883532.698279979,18479.7888670731,-0.011910635968747862
index-cooperative,2023,29,2023-07-17,1.1095062349839577,7510607.795668571,11433.78689025411,-0.05431161069505608
index-cooperative,2023,30,2023-07-24,1.1466926992872521,7711794.807496081,15535.39384279139,0.03351622832820955
index-cooperative,2023,31,2023-07-31,1.1703264239626519,7870874.878717256,144364.5273077823,0.02061033848919558
index-cooperative,2023,32,2023-08-07,1.1122311437979322,7484185.842624102,15701.266674870292,-0.049640236241110136
index-cooperative,2023,33,2023-08-14,1.0449404132976459,7028553.88728789,17936.546000082653,-0.06050067099407852
index-cooperative,2023,34,2023-08-21,1.0614158220532735,7142328.657252764,278936.82902955875,0.015766840430292195
index-cooperative,2023,35,2023-08-28,0.9612630075598607,6461377.914613002,29062.05413999255,-0.09435775537966873
index-cooperative,2023,36,2023-09-04,0.9717331131983838,6536872.0980803175,73625.57523674589,0.010892030127219066
index-cooperative,2023,37,2023-09-11,0.9459677657909439,6362269.567041486,54196.513907676264,-0.026514839370488597
index-cooperative,2023,38,2023-09-18,0.8873193918918172,5975715.347752447,18882.149179415075,-0.06199827945520908
index-cooperative,2023,39,2023-09-25,0.8850043778339787,5975220.391342447,89491.1447501924,-0.002608997480493258
index-cooperative,2023,40,2023-10-02,0.888632340138128,5977132.335439458,43537.1968870916,0.004099372155682124
index-cooperative,2023,41,2023-10-09,0.7958138502819314,5337837.08358239,25814.358557419157,-0.10445094744331385
index-cooperative,2023,42,2023-10-16,0.7869733049933199,5294400.232187704,48588.886002726525,-0.011108810540906844
index-cooperative,2023,43,2023-10-23,0.82433897370125,5547394.223407752,51105.235989306515,0.04748022387906459
index-cooperative,2023,44,2023-10-30,0.9025270524426472,6071732.114964785,224599.06741065675,0.09484942631104265
index-cooperative,2023,45,2023-11-06,1.060168317714307,7137388.844452054,92153.7154031938,0.17466652644373504
index-cooperative,2023,46,2023-11-13,1.648451999848685,11094796.64364478,776499.7099894037,0.5548964936083931
index-cooperative,2023,47,2023-11-20,1.4594944892318091,9780017.813007845,519444.63730124006,-0.11462724461144203
index-cooperative,2023,48,2023-11-27,1.68001983246034,11296245.730126163,259905.85886188218,0.1510970715241291
index-cooperative,2023,49,2023-12-04,1.7413013467918645,11704228.446435494,225125.5196297428,0.03647666125570659
index-cooperative,2023,50,2023-12-11,1.605226813178376,10798123.406080717,129271.63257647671,-0.07814531003734038
index-cooperative,2023,51,2023-12-18,3.0185997268731235,20308701.43744527,1963493.2914026415,0.880481750050166
index-cooperative,2023,52,2023-12-25,3.538571427780994,23799526.86393867,2960744.359203957,0.17225592922400934
index-cooperative,2024,1,2024-01-01,3.157642458972257,21244510.259438768,1517352.6488118782,-0.10765049585211106
index-cooperative,2024,2,2024-01-08,2.823499763840578,18985236.128130082,920105.3562363024,-0.10582030723023506
index-cooperative,2024,3,2024-01-15,3.5127032522493176,25086607.5636325,1088264.557522881,0.2440954652219527
index-cooperative,2024,4,2024-01-22,3.836838285483116,25692848.024176706,1386402.9149869771,0.09227509697161085
index-cooperative,2024,5,2024-01-29,3.2306333158807505,21742183.277928993,369403.41331542964,-0.15799596555736384
index-cooperative,2024,6,2024-02-05,3.255205227628915,21834424.47712743,371558.24432199687,0.007605911703868262
index-cooperative,2024,7,2024-02-12,3.5568415381641616,23683535.89400765,362063.2732085721,0.09266276300341225
index-cooperative,2024,8,2024-02-19,3.2325978456402154,21740002.428462572,367855.1614449026,-0.09116056733055988
index-cooperative,2024,9,2024-02-26,3.6662126484672917,24663507.985483445,623964.9305547879,0.134138183446447
index-cooperative,2024,10,2024-03-04,4.613527136154611,31031914.089141108,1245203.9765338264,0.25839049136534853
index-cooperative,2024,11,2024-03-11,5.2882495267887055,35503579.100858316,2183291.5984433815,0.14624870965785153
index-cooperative,2024,12,2024-03-18,4.724154483170989,31777298.998753905,468127.0539367545,-0.10666952093697135
index-cooperative,2024,13,2024-03-25,4.990300698763633,33440100.596617132,543742.483706698,0.05633732269779612
index-cooperative,2024,14,2024-04-01,4.534386971873129,30463300.28589771,377080.6575803385,-0.09135997095394643
index-cooperative,2024,15,2024-04-08,3.9794236178629534,27045271.848226238,1251749.9419762974,-0.1223899410113477
index-cooperative,2024,16,2024-04-15,3.9188732377768285,26356140.32132512,389220.07361095306,-0.015215866894472962
index-cooperative,2024,17,2024-04-22,4.0126961794651415,26990275.15844668,467848.14541648055,0.023941305573215832
index-cooperative,2024,18,2024-04-29,3.8384672557827377,25790370.69746712,214057.39699828322,-0.043419415746952184
index-cooperative,2024,19,2024-05-06,4.086295599979847,27488051.513951223,443859.3417857497,0.06456440232067906
index-cooperative,2024,20,2024-05-13,4.052525346568761,27220273.78859303,230089.8618882989,-0.0082642708009798
index-cooperative,2024,21,2024-05-20,4.529251801009199,30454470.811786406,681640.3053714636,0.11763688408366835
index-cooperative,2024,22,2024-05-27,4.714038695743533,31709870.318619456,312929.0399073166,0.04079854749810119
index-cooperative,2024,23,2024-06-03,4.255758791949695,28627254.77767232,193159.06633246556,-0.09721598259421049
index-cooperative,2024,24,2024-06-10,3.8578493479681097,25931142.45806196,163027.83188189002,-0.09349905937673941
index-cooperative,2024,25,2024-06-17,3.3342499740106053,22379061.436602302,244614.82002376267,-0.1357231262110531
index-cooperative,2024,26,2024-06-24,2.8534559777437662,19189294.953215543,167501.73009385655,-0.1441985454043554
index-cooperative,2024,27,2024-07-01,2.841234966503713,19249307.604327943,188264.94231699567,-0.004282880596502614
index-cooperative,2024,28,2024-07-08,2.943785644970334,19807214.693125233,155265.83322774014,0.03609369857671951
index-cooperative,2024,29,2024-07-15,3.154300972661023,21218538.492195867,207072.48448013738,0.07151177194248803
index-cooperative,2024,30,2024-07-22,2.7649157802994657,18599199.13174014,214451.4875781774,-0.1234457953557504
index-cooperative,2024,31,2024-07-29,2.3959630110971553,16117305.804827487,203655.6203270733,-0.13344087072422495
index-cooperative,2024,32,2024-08-05,2.3012834538335776,15721377.164507806,457679.79529862024,-0.039516285028215914
index-cooperative,2024,33,2024-08-12,2.4453337255375134,16449415.64907491,281683.9921156867,0.0625956230919622
index-cooperative,2024,34,2024-08-19,3.6325540870278883,24447927.89276918,418673.2713540517,0.48550443200934046
index-cooperative,2024,35,2024-08-26,3.7207533256408643,25028983.709653348,205187.57479184115,0.02428022721752221
index-cooperative,2024,36,2024-09-02,3.015180675881338,20282695.845013354,189226.82824269883,-0.18963166542033472
index-cooperative,2024,37,2024-09-09,3.30349259020719,22215564.646876846,153866.08174557597,0.09562011213194666
index-cooperative,2024,38,2024-09-16,3.188501261825853,21484494.94555442,85324.17140891508,-0.034809016591172415
index-cooperative,2024,39,2024-09-23,2.9055088707569876,19544505.487056542,223416.6082581244,-0.08875404706812429
index-cooperative,2024,40,2024-09-30,2.8125706378725646,18919567.34855129,137663.83881333141,-0.03198690385006786
index-cooperative,2024,41,2024-10-07,2.7209039504959813,18366878.735030025,184327.16468327158,-0.03259178139110497
